userId,recommendations
174,"[Row(movieId=3054, rating=4.797157287597656), Row(movieId=289, rating=4.514491081237793), Row(movieId=65188, rating=4.493614196777344), Row(movieId=1086, rating=4.449065685272217), Row(movieId=1352, rating=4.42238712310791), Row(movieId=3015, rating=4.413276195526123), Row(movieId=2563, rating=4.384448528289795), Row(movieId=3430, rating=4.358319282531738), Row(movieId=2443, rating=4.34201192855835), Row(movieId=6970, rating=4.339423656463623)]"
175,"[Row(movieId=83411, rating=5.335998058319092), Row(movieId=83359, rating=5.335998058319092), Row(movieId=83318, rating=5.335998058319092), Row(movieId=67504, rating=5.335998058319092), Row(movieId=65188, rating=5.135883808135986), Row(movieId=2563, rating=5.037533760070801), Row(movieId=65037, rating=4.913069725036621), Row(movieId=4459, rating=4.882336616516113), Row(movieId=72647, rating=4.802397727966309), Row(movieId=31547, rating=4.802397727966309)]"
176,"[Row(movieId=26084, rating=4.463217735290527), Row(movieId=50068, rating=4.285743236541748), Row(movieId=83411, rating=4.218401908874512), Row(movieId=83359, rating=4.218401908874512), Row(movieId=83318, rating=4.218401908874512), Row(movieId=67504, rating=4.218401908874512), Row(movieId=60293, rating=4.172063827514648), Row(movieId=65037, rating=4.13975191116333), Row(movieId=31658, rating=4.112513065338135), Row(movieId=127152, rating=4.107627868652344)]"
177,"[Row(movieId=83411, rating=6.106205463409424), Row(movieId=83359, rating=6.106205463409424), Row(movieId=83318, rating=6.106205463409424), Row(movieId=67504, rating=6.106205463409424), Row(movieId=2563, rating=5.907059669494629), Row(movieId=65188, rating=5.631348609924316), Row(movieId=132333, rating=5.620759963989258), Row(movieId=5490, rating=5.620759963989258), Row(movieId=6375, rating=5.535795211791992), Row(movieId=54328, rating=5.515875339508057)]"
178,"[Row(movieId=83411, rating=5.0259809494018555), Row(movieId=83359, rating=5.0259809494018555), Row(movieId=83318, rating=5.0259809494018555), Row(movieId=67504, rating=5.0259809494018555), Row(movieId=8751, rating=4.591367721557617), Row(movieId=72647, rating=4.523382663726807), Row(movieId=31547, rating=4.523382663726807), Row(movieId=26400, rating=4.523382663726807), Row(movieId=25764, rating=4.523382663726807), Row(movieId=8797, rating=4.523382663726807)]"
179,"[Row(movieId=83411, rating=5.784372329711914), Row(movieId=83359, rating=5.784372329711914), Row(movieId=83318, rating=5.784372329711914), Row(movieId=67504, rating=5.784372329711914), Row(movieId=2202, rating=5.258393287658691), Row(movieId=72647, rating=5.205935001373291), Row(movieId=31547, rating=5.205935001373291), Row(movieId=26400, rating=5.205935001373291), Row(movieId=25764, rating=5.205935001373291), Row(movieId=8797, rating=5.205935001373291)]"
180,"[Row(movieId=3973, rating=5.489343166351318), Row(movieId=4518, rating=5.454868316650391), Row(movieId=2563, rating=5.452136516571045), Row(movieId=83411, rating=5.4389142990112305), Row(movieId=83359, rating=5.4389142990112305), Row(movieId=83318, rating=5.4389142990112305), Row(movieId=67504, rating=5.4389142990112305), Row(movieId=501, rating=5.4068193435668945), Row(movieId=6773, rating=5.298147201538086), Row(movieId=565, rating=5.122546195983887)]"
181,"[Row(movieId=83411, rating=6.416854381561279), Row(movieId=83359, rating=6.416854381561279), Row(movieId=83318, rating=6.416854381561279), Row(movieId=67504, rating=6.416854381561279), Row(movieId=3216, rating=5.880897521972656), Row(movieId=72647, rating=5.775169372558594), Row(movieId=31547, rating=5.775169372558594), Row(movieId=26400, rating=5.775169372558594), Row(movieId=25764, rating=5.775169372558594), Row(movieId=8797, rating=5.775169372558594)]"
182,"[Row(movieId=32596, rating=5.39802885055542), Row(movieId=1352, rating=5.339146614074707), Row(movieId=3612, rating=5.313164710998535), Row(movieId=8530, rating=5.305792808532715), Row(movieId=5301, rating=5.267291069030762), Row(movieId=178, rating=5.209075927734375), Row(movieId=4357, rating=5.177996635437012), Row(movieId=3111, rating=5.137616157531738), Row(movieId=31694, rating=5.131778717041016), Row(movieId=2570, rating=5.1292243003845215)]"
183,"[Row(movieId=83411, rating=5.465165615081787), Row(movieId=83359, rating=5.465165615081787), Row(movieId=83318, rating=5.465165615081787), Row(movieId=67504, rating=5.465165615081787), Row(movieId=3216, rating=4.982804775238037), Row(movieId=3030, rating=4.973052978515625), Row(movieId=8751, rating=4.968560218811035), Row(movieId=72647, rating=4.918649196624756), Row(movieId=31547, rating=4.918649196624756), Row(movieId=26400, rating=4.918649196624756)]"
184,"[Row(movieId=83411, rating=5.895726680755615), Row(movieId=83359, rating=5.895726680755615), Row(movieId=83318, rating=5.895726680755615), Row(movieId=67504, rating=5.895726680755615), Row(movieId=72647, rating=5.306153297424316), Row(movieId=31547, rating=5.306153297424316), Row(movieId=26400, rating=5.306153297424316), Row(movieId=25764, rating=5.306153297424316), Row(movieId=8797, rating=5.306153297424316), Row(movieId=8609, rating=5.306153297424316)]"
185,"[Row(movieId=83411, rating=5.1405348777771), Row(movieId=83359, rating=5.1405348777771), Row(movieId=83318, rating=5.1405348777771), Row(movieId=67504, rating=5.1405348777771), Row(movieId=3216, rating=5.010596752166748), Row(movieId=54328, rating=4.787306308746338), Row(movieId=65037, rating=4.753754615783691), Row(movieId=97957, rating=4.75178861618042), Row(movieId=8530, rating=4.737900733947754), Row(movieId=6063, rating=4.6749067306518555)]"
186,"[Row(movieId=83411, rating=5.842921257019043), Row(movieId=83359, rating=5.842921257019043), Row(movieId=83318, rating=5.842921257019043), Row(movieId=67504, rating=5.842921257019043), Row(movieId=3973, rating=5.556545734405518), Row(movieId=5914, rating=5.491242408752441), Row(movieId=1162, rating=5.427897930145264), Row(movieId=1256, rating=5.328282833099365), Row(movieId=7087, rating=5.308526515960693), Row(movieId=4518, rating=5.283280372619629)]"
187,"[Row(movieId=83411, rating=5.408600330352783), Row(movieId=83359, rating=5.408600330352783), Row(movieId=83318, rating=5.408600330352783), Row(movieId=67504, rating=5.408600330352783), Row(movieId=9010, rating=5.213623523712158), Row(movieId=5765, rating=5.143543243408203), Row(movieId=4630, rating=5.143543243408203), Row(movieId=3437, rating=5.143543243408203), Row(movieId=65037, rating=5.128006458282471), Row(movieId=6063, rating=5.127305507659912)]"
188,"[Row(movieId=83411, rating=5.7372894287109375), Row(movieId=83359, rating=5.7372894287109375), Row(movieId=83318, rating=5.7372894287109375), Row(movieId=67504, rating=5.7372894287109375), Row(movieId=72647, rating=5.163559436798096), Row(movieId=31547, rating=5.163559436798096), Row(movieId=26400, rating=5.163559436798096), Row(movieId=25764, rating=5.163559436798096), Row(movieId=8797, rating=5.163559436798096), Row(movieId=8609, rating=5.163559436798096)]"
189,"[Row(movieId=1232, rating=4.712462425231934), Row(movieId=3216, rating=4.670404434204102), Row(movieId=83411, rating=4.632355213165283), Row(movieId=83359, rating=4.632355213165283), Row(movieId=83318, rating=4.632355213165283), Row(movieId=67504, rating=4.632355213165283), Row(movieId=2594, rating=4.611753463745117), Row(movieId=3091, rating=4.593398571014404), Row(movieId=5269, rating=4.556841850280762), Row(movieId=86781, rating=4.537898540496826)]"
190,"[Row(movieId=83411, rating=6.404182434082031), Row(movieId=83359, rating=6.404182434082031), Row(movieId=83318, rating=6.404182434082031), Row(movieId=67504, rating=6.404182434082031), Row(movieId=72647, rating=5.76376485824585), Row(movieId=31547, rating=5.76376485824585), Row(movieId=26400, rating=5.76376485824585), Row(movieId=25764, rating=5.76376485824585), Row(movieId=8797, rating=5.76376485824585), Row(movieId=8609, rating=5.76376485824585)]"
191,"[Row(movieId=83411, rating=4.956116199493408), Row(movieId=83359, rating=4.956116199493408), Row(movieId=83318, rating=4.956116199493408), Row(movieId=67504, rating=4.956116199493408), Row(movieId=3030, rating=4.659501075744629), Row(movieId=3216, rating=4.644931316375732), Row(movieId=26082, rating=4.519385814666748), Row(movieId=72647, rating=4.460504531860352), Row(movieId=31547, rating=4.460504531860352), Row(movieId=26400, rating=4.460504531860352)]"
192,"[Row(movieId=83411, rating=5.710622787475586), Row(movieId=83359, rating=5.710622787475586), Row(movieId=83318, rating=5.710622787475586), Row(movieId=67504, rating=5.710622787475586), Row(movieId=72647, rating=5.139560222625732), Row(movieId=31547, rating=5.139560222625732), Row(movieId=26400, rating=5.139560222625732), Row(movieId=25764, rating=5.139560222625732), Row(movieId=8797, rating=5.139560222625732), Row(movieId=8609, rating=5.139560222625732)]"
193,"[Row(movieId=83411, rating=5.672210216522217), Row(movieId=83359, rating=5.672210216522217), Row(movieId=83318, rating=5.672210216522217), Row(movieId=67504, rating=5.672210216522217), Row(movieId=8530, rating=5.517521381378174), Row(movieId=3216, rating=5.297430515289307), Row(movieId=132333, rating=5.2540812492370605), Row(movieId=5490, rating=5.2540812492370605), Row(movieId=54328, rating=5.208192348480225), Row(movieId=65037, rating=5.1678900718688965)]"
194,"[Row(movieId=83411, rating=5.174988746643066), Row(movieId=83359, rating=5.174988746643066), Row(movieId=83318, rating=5.174988746643066), Row(movieId=67504, rating=5.174988746643066), Row(movieId=65037, rating=4.760883808135986), Row(movieId=2563, rating=4.669477939605713), Row(movieId=72647, rating=4.657489776611328), Row(movieId=31547, rating=4.657489776611328), Row(movieId=26400, rating=4.657489776611328), Row(movieId=25764, rating=4.657489776611328)]"
195,"[Row(movieId=83411, rating=4.9626336097717285), Row(movieId=83359, rating=4.9626336097717285), Row(movieId=83318, rating=4.9626336097717285), Row(movieId=67504, rating=4.9626336097717285), Row(movieId=72647, rating=4.466371059417725), Row(movieId=31547, rating=4.466371059417725), Row(movieId=26400, rating=4.466371059417725), Row(movieId=25764, rating=4.466371059417725), Row(movieId=8797, rating=4.466371059417725), Row(movieId=8609, rating=4.466371059417725)]"
196,"[Row(movieId=83411, rating=5.647618770599365), Row(movieId=83359, rating=5.647618770599365), Row(movieId=83318, rating=5.647618770599365), Row(movieId=67504, rating=5.647618770599365), Row(movieId=65037, rating=5.4003005027771), Row(movieId=8530, rating=5.332150459289551), Row(movieId=76173, rating=5.3180670738220215), Row(movieId=7087, rating=5.31043004989624), Row(movieId=31435, rating=5.249745845794678), Row(movieId=1950, rating=5.234335899353027)]"
197,"[Row(movieId=26084, rating=6.071101188659668), Row(movieId=83411, rating=5.554723739624023), Row(movieId=83359, rating=5.554723739624023), Row(movieId=83318, rating=5.554723739624023), Row(movieId=67504, rating=5.554723739624023), Row(movieId=54328, rating=5.513740062713623), Row(movieId=2938, rating=5.511483192443848), Row(movieId=4993, rating=5.486678123474121), Row(movieId=89492, rating=5.4535231590271), Row(movieId=6959, rating=5.4500250816345215)]"
198,"[Row(movieId=83411, rating=5.531137943267822), Row(movieId=83359, rating=5.531137943267822), Row(movieId=83318, rating=5.531137943267822), Row(movieId=67504, rating=5.531137943267822), Row(movieId=94466, rating=5.21048641204834), Row(movieId=2285, rating=5.186273097991943), Row(movieId=3546, rating=5.091984272003174), Row(movieId=3307, rating=5.003959655761719), Row(movieId=72647, rating=4.978024005889893), Row(movieId=31547, rating=4.978024005889893)]"
199,"[Row(movieId=83411, rating=5.350121021270752), Row(movieId=83359, rating=5.350121021270752), Row(movieId=83318, rating=5.350121021270752), Row(movieId=67504, rating=5.350121021270752), Row(movieId=65037, rating=4.936673164367676), Row(movieId=72647, rating=4.815108776092529), Row(movieId=31547, rating=4.815108776092529), Row(movieId=26400, rating=4.815108776092529), Row(movieId=25764, rating=4.815108776092529), Row(movieId=8797, rating=4.815108776092529)]"
200,"[Row(movieId=3181, rating=5.108474254608154), Row(movieId=8530, rating=5.086308002471924), Row(movieId=8197, rating=4.700211048126221), Row(movieId=8535, rating=4.651345729827881), Row(movieId=2563, rating=4.619851112365723), Row(movieId=3216, rating=4.605334281921387), Row(movieId=65037, rating=4.516106128692627), Row(movieId=1352, rating=4.434473514556885), Row(movieId=67788, rating=4.421309947967529), Row(movieId=34405, rating=4.400056838989258)]"
201,"[Row(movieId=26084, rating=5.82337760925293), Row(movieId=83411, rating=5.786523818969727), Row(movieId=83359, rating=5.786523818969727), Row(movieId=83318, rating=5.786523818969727), Row(movieId=67504, rating=5.786523818969727), Row(movieId=2563, rating=5.57927942276001), Row(movieId=54328, rating=5.32193660736084), Row(movieId=132333, rating=5.3134684562683105), Row(movieId=5490, rating=5.3134684562683105), Row(movieId=65188, rating=5.267498970031738)]"
202,"[Row(movieId=83411, rating=5.8427300453186035), Row(movieId=83359, rating=5.8427300453186035), Row(movieId=83318, rating=5.8427300453186035), Row(movieId=67504, rating=5.8427300453186035), Row(movieId=3216, rating=5.820964336395264), Row(movieId=97957, rating=5.563204288482666), Row(movieId=72647, rating=5.258457660675049), Row(movieId=31547, rating=5.258457660675049), Row(movieId=26400, rating=5.258457660675049), Row(movieId=25764, rating=5.258457660675049)]"
203,"[Row(movieId=83411, rating=5.355085849761963), Row(movieId=83359, rating=5.355085849761963), Row(movieId=83318, rating=5.355085849761963), Row(movieId=67504, rating=5.355085849761963), Row(movieId=3216, rating=5.325462341308594), Row(movieId=2066, rating=5.177175045013428), Row(movieId=3030, rating=5.159590244293213), Row(movieId=8751, rating=5.121878147125244), Row(movieId=5056, rating=5.1070756912231445), Row(movieId=4914, rating=5.102575302124023)]"
204,"[Row(movieId=83411, rating=4.8836140632629395), Row(movieId=83359, rating=4.8836140632629395), Row(movieId=83318, rating=4.8836140632629395), Row(movieId=67504, rating=4.8836140632629395), Row(movieId=8751, rating=4.824199199676514), Row(movieId=1859, rating=4.812212944030762), Row(movieId=3030, rating=4.773739337921143), Row(movieId=2066, rating=4.6992998123168945), Row(movieId=26587, rating=4.623304843902588), Row(movieId=26729, rating=4.5973029136657715)]"
205,"[Row(movieId=89904, rating=4.994284152984619), Row(movieId=3216, rating=4.933349609375), Row(movieId=37857, rating=4.901490211486816), Row(movieId=97957, rating=4.710442066192627), Row(movieId=93721, rating=4.694717884063721), Row(movieId=26084, rating=4.6695098876953125), Row(movieId=1361, rating=4.620057582855225), Row(movieId=3342, rating=4.571728229522705), Row(movieId=26974, rating=4.545736789703369), Row(movieId=523, rating=4.519698619842529)]"
206,"[Row(movieId=83411, rating=4.925278663635254), Row(movieId=83359, rating=4.925278663635254), Row(movieId=83318, rating=4.925278663635254), Row(movieId=67504, rating=4.925278663635254), Row(movieId=2563, rating=4.6474785804748535), Row(movieId=26472, rating=4.473973274230957), Row(movieId=132333, rating=4.451210975646973), Row(movieId=5490, rating=4.451210975646973), Row(movieId=72647, rating=4.432750225067139), Row(movieId=31547, rating=4.432750225067139)]"
